group_id,mouse,line,depth_class,cohort,compartment,unit_id,state,baseline_f,f0_log2_post_pre
175,m442,DAT,superficial,DAT superficial,somas,g66,pre,10573.3798828125,-1.8525976133691635
175,m442,DAT,superficial,DAT superficial,somas,g67,pre,6163.2392578125,-1.649882838900084
175,m442,DAT,superficial,DAT superficial,somas,g68,pre,4995.6904296875,-2.2821937111465753
175,m442,DAT,superficial,DAT superficial,somas,g69,pre,9862.607421875,-2.693489143230623
175,m442,DAT,superficial,DAT superficial,somas,g70,pre,6708.4345703125,-3.088091787383092
175,m442,DAT,superficial,DAT superficial,somas,g71,pre,6330.82275390625,-1.776178112875187
175,m442,DAT,superficial,DAT superficial,somas,g72,pre,6365.6318359375,-2.2216412140859383
175,m442,DAT,superficial,DAT superficial,somas,g73,pre,9145.36328125,-1.8685286966281467
175,m442,DAT,superficial,DAT superficial,somas,g74,pre,7949.31640625,-1.5035019812475834
175,m442,DAT,superficial,DAT superficial,somas,g75,pre,2685.672607421875,-1.2329419260573704
175,m442,DAT,superficial,DAT superficial,somas,g76,pre,7929.47705078125,-1.4984023347164583
175,m442,DAT,superficial,DAT superficial,somas,g77,pre,11234.40625,-4.668640533055007
175,m442,DAT,superficial,DAT superficial,somas,g78,pre,6524.5107421875,-2.0596197432248737
175,m442,DAT,superficial,DAT superficial,somas,g79,pre,7341.44287109375,-2.5076126943686674
175,m442,DAT,superficial,DAT superficial,somas,g80,pre,3351.21533203125,-1.4042450728186286
175,m442,DAT,superficial,DAT superficial,somas,g81,pre,5672.50732421875,-2.0959371117724577
175,m442,DAT,superficial,DAT superficial,somas,g82,pre,8847.82421875,-1.3159366235859435
175,m442,DAT,superficial,DAT superficial,somas,g83,pre,15483.322265625,-0.9896831884055648
175,m442,DAT,superficial,DAT superficial,somas,g84,pre,3517.79541015625,-1.425821621066829
175,m442,DAT,superficial,DAT superficial,somas,g85,pre,5808.279296875,-1.4815926655299225
175,m442,DAT,superficial,DAT superficial,somas,g86,pre,3118.78076171875,-3.1726302192668663
175,m442,DAT,superficial,DAT superficial,somas,g87,pre,3847.3271484375,-1.5618790053144833
175,m442,DAT,superficial,DAT superficial,somas,g88,pre,7294.337890625,-2.3513864091807473
175,m442,DAT,superficial,DAT superficial,somas,g89,pre,7049.0888671875,-1.6486774080532018
175,m442,DAT,superficial,DAT superficial,somas,g90,pre,1916.213623046875,-1.3101537560044965
175,m442,DAT,superficial,DAT superficial,somas,g91,pre,6182.779296875,-1.4241548440846226
175,m442,DAT,superficial,DAT superficial,somas,g92,pre,3965.09033203125,-1.196133753008447
175,m442,DAT,superficial,DAT superficial,somas,g93,pre,4429.6875,-2.224053144031095
175,m442,DAT,superficial,DAT superficial,somas,g94,pre,2135.787109375,-0.7471666876422616
175,m442,DAT,superficial,DAT superficial,somas,g95,pre,9623.771484375,-1.2506315329051714
175,m442,DAT,superficial,DAT superficial,somas,g96,pre,8234.0498046875,-3.150651963811633
175,m442,DAT,superficial,DAT superficial,somas,g97,pre,2290.153564453125,-1.2376292916330511
175,m442,DAT,superficial,DAT superficial,somas,g98,pre,5602.50048828125,-1.5170217659575904
175,m442,DAT,superficial,DAT superficial,somas,g99,pre,8725.849609375,-1.3119022943783811
175,m442,DAT,superficial,DAT superficial,somas,g100,pre,7573.458984375,-2.2616884826125045
175,m442,DAT,superficial,DAT superficial,somas,g101,pre,4176.1875,-2.0919021580485597
175,m442,DAT,superficial,DAT superficial,somas,g102,pre,5284.4638671875,-1.8202053152190485
175,m442,DAT,superficial,DAT superficial,somas,g103,pre,5317.8896484375,-1.9163008484159312
175,m442,DAT,superficial,DAT superficial,somas,g104,pre,4970.91796875,-2.5005780347667232
175,m442,DAT,superficial,DAT superficial,somas,g105,pre,10263.296875,-0.9913311735557802
175,m442,DAT,superficial,DAT superficial,somas,g106,pre,5390.21630859375,-1.83632106377487
175,m442,DAT,superficial,DAT superficial,somas,g107,pre,5626.126953125,-2.350516134964195
175,m442,DAT,superficial,DAT superficial,somas,g108,pre,1539.28125,-2.159064332521336
175,m442,DAT,superficial,DAT superficial,somas,g109,pre,8331.18359375,-1.8558092992441446
175,m442,DAT,superficial,DAT superficial,somas,g110,pre,3992.9365234375,-1.4882458178892004
175,m442,DAT,superficial,DAT superficial,somas,g111,pre,10264.6259765625,-2.597954564199832
175,m442,DAT,superficial,DAT superficial,somas,g112,pre,2441.0263671875,-3.553777971680727
175,m442,DAT,superficial,DAT superficial,somas,g113,pre,6416.81640625,-2.8841387372702476
175,m442,DAT,superficial,DAT superficial,somas,g114,pre,3050.05322265625,-1.7986553400416754
175,m442,DAT,superficial,DAT superficial,somas,g115,pre,2021.4991455078125,-1.6404436052177545
175,m442,DAT,superficial,DAT superficial,somas,g116,pre,8310.23828125,-1.4723623014449194
175,m442,DAT,superficial,DAT superficial,somas,g117,pre,3701.45751953125,-1.6709338069147925
175,m442,DAT,superficial,DAT superficial,somas,g118,pre,9607.783203125,-2.35945120184668
175,m442,DAT,superficial,DAT superficial,somas,g119,pre,7364.822265625,-1.8633323116122797
175,m442,DAT,superficial,DAT superficial,somas,g120,pre,7737.62548828125,-1.9501996505059709
175,m442,DAT,superficial,DAT superficial,somas,g121,pre,3057.253173828125,-1.113177461448305
175,m442,DAT,superficial,DAT superficial,somas,g122,pre,3305.04296875,-2.4070283261826795
175,m442,DAT,superficial,DAT superficial,somas,g123,pre,2703.25830078125,-2.16731456315751
175,m442,DAT,superficial,DAT superficial,somas,g124,pre,5210.2080078125,-2.806804087848253
175,m442,DAT,superficial,DAT superficial,somas,g125,pre,3235.9296875,-1.1796122826724793
175,m442,DAT,superficial,DAT superficial,somas,g126,pre,2962.8583984375,-2.526383503384783
175,m442,DAT,superficial,DAT superficial,somas,g127,pre,5807.69921875,-2.4510697151679137
175,m442,DAT,superficial,DAT superficial,somas,g128,pre,4101.494140625,-0.8431420561322447
175,m442,DAT,superficial,DAT superficial,somas,g129,pre,4829.69873046875,-3.731777546640541
175,m442,DAT,superficial,DAT superficial,somas,g130,pre,4255.9609375,-2.2709957991432344
175,m442,DAT,superficial,DAT superficial,somas,g131,pre,5201.40087890625,-2.636874225971447
175,m442,DAT,superficial,DAT superficial,somas,g132,pre,4340.783203125,-1.7856237934131376
175,m442,DAT,superficial,DAT superficial,somas,g133,pre,2805.96337890625,-1.8416926916818253
175,m442,DAT,superficial,DAT superficial,somas,g134,pre,3233.79931640625,-1.1355997637005526
175,m442,DAT,superficial,DAT superficial,somas,g135,pre,6503.0673828125,-2.606710265222505
175,m442,DAT,superficial,DAT superficial,somas,g136,pre,2139.47705078125,-1.158107766578575
175,m442,DAT,superficial,DAT superficial,somas,g137,pre,8694.9013671875,-2.262467652505606
175,m442,DAT,superficial,DAT superficial,somas,g138,pre,5046.494140625,-2.438775938842213
175,m442,DAT,superficial,DAT superficial,somas,g139,pre,5996.16552734375,-1.9449167136025935
175,m442,DAT,superficial,DAT superficial,somas,g140,pre,3817.34228515625,-2.3584276533356205
175,m442,DAT,superficial,DAT superficial,somas,g141,pre,8723.3681640625,-0.9856746564213978
175,m442,DAT,superficial,DAT superficial,somas,g142,pre,4469.490234375,-2.3875420961845673
175,m442,DAT,superficial,DAT superficial,somas,g143,pre,2276.556640625,-1.3184837376822731
175,m442,DAT,superficial,DAT superficial,somas,g144,pre,3345.090087890625,-1.450861124880554
175,m442,DAT,superficial,DAT superficial,somas,g145,pre,1673.200439453125,-1.4584019883590886
175,m442,DAT,superficial,DAT superficial,somas,g146,pre,2614.88134765625,-1.6748092674079522
175,m442,DAT,superficial,DAT superficial,somas,g147,pre,6492.8876953125,-2.0396032874346126
175,m442,DAT,superficial,DAT superficial,somas,g148,pre,8024.3447265625,-0.9430382158483698
175,m442,DAT,superficial,DAT superficial,somas,g149,pre,2592.36669921875,-0.8274719075753335
175,m442,DAT,superficial,DAT superficial,somas,g150,pre,3840.44921875,-1.9158666749803799
175,m442,DAT,superficial,DAT superficial,somas,g151,pre,6151.400390625,-1.7516916888865222
175,m442,DAT,superficial,DAT superficial,somas,g152,pre,6502.8984375,-2.1678590292498816
175,m442,DAT,superficial,DAT superficial,somas,g153,pre,4304.73681640625,-2.473248189642935
175,m442,DAT,superficial,DAT superficial,somas,g154,pre,5708.2421875,-1.6630034187327338
175,m442,DAT,superficial,DAT superficial,somas,g155,pre,7628.69482421875,-1.5642922350568351
175,m442,DAT,superficial,DAT superficial,somas,g156,pre,4644.2646484375,-1.7238444468897678
175,m442,DAT,superficial,DAT superficial,somas,g157,pre,5199.5634765625,-3.521131624583748
175,m442,DAT,superficial,DAT superficial,somas,g158,pre,2826.30224609375,-1.6221334129019942
175,m442,DAT,superficial,DAT superficial,somas,g159,pre,3156.76416015625,-1.9407008813276605
175,m442,DAT,superficial,DAT superficial,somas,g160,pre,2746.7314453125,-2.077286047894118
175,m442,DAT,superficial,DAT superficial,somas,g161,pre,3577.381591796875,-1.584937788070784
175,m442,DAT,superficial,DAT superficial,somas,g162,pre,2770.798828125,-2.4838651672179033
175,m442,DAT,superficial,DAT superficial,somas,g163,pre,5035.91015625,-2.800868159820042
175,m442,DAT,superficial,DAT superficial,somas,g164,pre,3240.86767578125,-2.743004281615298
175,m442,DAT,superficial,DAT superficial,somas,g165,pre,3978.106689453125,-2.576591320756791
175,m442,DAT,superficial,DAT superficial,somas,g166,pre,2725.270751953125,-3.0430052104528524
175,m442,DAT,superficial,DAT superficial,somas,g167,pre,3063.6494140625,-2.275169824383954
175,m442,DAT,superficial,DAT superficial,somas,g168,pre,1349.189453125,-1.8650687929466505
175,m442,DAT,superficial,DAT superficial,somas,g169,pre,3322.2939453125,-2.6411826010849557
175,m442,DAT,superficial,DAT superficial,somas,g170,pre,2925.695068359375,-1.987618579393693
175,m442,DAT,superficial,DAT superficial,somas,g171,pre,3287.5537109375,-1.3879489072576454
175,m442,DAT,superficial,DAT superficial,somas,g172,pre,2951.140625,-2.27373457690481
175,m442,DAT,superficial,DAT superficial,somas,g173,pre,9610.544921875,-2.871963256505054
175,m442,DAT,superficial,DAT superficial,somas,g174,pre,2418.53564453125,-0.7689371849586494
175,m442,DAT,superficial,DAT superficial,somas,g175,pre,3648.704833984375,-2.696665837439635
175,m442,DAT,superficial,DAT superficial,somas,g176,pre,4199.697265625,-2.473751139499043
175,m442,DAT,superficial,DAT superficial,somas,g177,pre,2162.49169921875,-1.9088740307180767
175,m442,DAT,superficial,DAT superficial,somas,g178,pre,2725.634521484375,-1.0962129802968172
175,m442,DAT,superficial,DAT superficial,somas,g179,pre,2727.21923828125,-1.177944396541837
175,m442,DAT,superficial,DAT superficial,somas,g180,pre,1028.8035888671875,-1.0875755567517467
175,m442,DAT,superficial,DAT superficial,somas,g181,pre,2234.43896484375,-0.7217055687180345
175,m442,DAT,superficial,DAT superficial,somas,g182,pre,1805.6650390625,-1.221779351287341
175,m442,DAT,superficial,DAT superficial,somas,g183,pre,1408.9334716796875,-1.5433581225485695
175,m442,DAT,superficial,DAT superficial,somas,g184,pre,2264.232421875,-1.2387024949325849
175,m442,DAT,superficial,DAT superficial,somas,g185,pre,1055.6416015625,-1.0037544999929031
175,m442,DAT,superficial,DAT superficial,somas,g186,pre,2920.38720703125,-1.227460534356466
175,m442,DAT,superficial,DAT superficial,somas,g187,pre,3279.284912109375,-1.1427596525683816
175,m442,DAT,superficial,DAT superficial,somas,g188,pre,4149.20361328125,-1.1325263599295992
175,m442,DAT,superficial,DAT superficial,somas,g189,pre,3776.01953125,-0.4584439769401861
175,m442,DAT,superficial,DAT superficial,somas,g190,pre,2589.048583984375,-1.6964097806376839
175,m442,DAT,superficial,DAT superficial,somas,g191,pre,2778.159912109375,-1.4593480876129596
175,m442,DAT,superficial,DAT superficial,somas,g192,pre,3558.1240234375,-1.8765310531666106
175,m442,DAT,superficial,DAT superficial,somas,g193,pre,1201.54345703125,-0.609563947634755
175,m442,DAT,superficial,DAT superficial,somas,g194,pre,3906.52197265625,-1.8970376087768042
175,m442,DAT,superficial,DAT superficial,somas,g195,pre,2136.7724609375,-1.1000566250136776
175,m442,DAT,superficial,DAT superficial,somas,g196,pre,5917.6884765625,-1.6016739678251237
175,m442,DAT,superficial,DAT superficial,somas,g197,pre,4393.39208984375,-1.5543158493337226
175,m442,DAT,superficial,DAT superficial,somas,g198,pre,5314.20556640625,-1.6056016857403834
175,m442,DAT,superficial,DAT superficial,somas,g199,pre,4224.49072265625,-1.4367077936489276
175,m442,DAT,superficial,DAT superficial,somas,g200,pre,7186.68359375,-1.8983888351124882
175,m442,DAT,superficial,DAT superficial,somas,g201,pre,7676.94921875,-3.1934306570635953
175,m442,DAT,superficial,DAT superficial,somas,g202,pre,3694.000732421875,-2.108688918406803
175,m442,DAT,superficial,DAT superficial,somas,g203,pre,8513.998046875,-1.722891970556321
175,m442,DAT,superficial,DAT superficial,somas,g204,pre,4605.6845703125,-3.1353647383902103
175,m442,DAT,superficial,DAT superficial,somas,g205,pre,2396.64501953125,-3.5235076584841707
175,m442,DAT,superficial,DAT superficial,somas,g206,pre,2323.4912109375,-3.4553088003332952
175,m442,DAT,superficial,DAT superficial,somas,g207,pre,4593.365234375,-2.3065215447743754
175,m442,DAT,superficial,DAT superficial,somas,g208,pre,1640.848876953125,-2.010139582748886
175,m442,DAT,superficial,DAT superficial,somas,g209,pre,1784.8193359375,-3.2941031395004665
175,m442,DAT,superficial,DAT superficial,somas,g210,pre,2507.51513671875,-2.8946031988863514
175,m442,DAT,superficial,DAT superficial,somas,g211,pre,3290.4462890625,-3.3354598760219716
175,m442,DAT,superficial,DAT superficial,somas,g212,pre,2117.12451171875,-2.112367781476013
175,m442,DAT,superficial,DAT superficial,somas,g213,pre,2361.5634765625,-1.7097584101750147
175,m442,DAT,superficial,DAT superficial,somas,g214,pre,3661.426025390625,-2.666211315764471
175,m442,DAT,superficial,DAT superficial,somas,g215,pre,6699.4365234375,-2.5708907701268617
175,m442,DAT,superficial,DAT superficial,somas,g216,pre,6164.98828125,-2.0933968927121667
175,m442,DAT,superficial,DAT superficial,somas,g217,pre,1281.5809326171875,-1.4573860461530361
175,m442,DAT,superficial,DAT superficial,somas,g218,pre,2072.115234375,-1.496730150220592
175,m442,DAT,superficial,DAT superficial,somas,g219,pre,5660.7529296875,-1.5106387490689275
175,m442,DAT,superficial,DAT superficial,somas,g220,pre,6073.3974609375,-1.7084911336995057
175,m442,DAT,superficial,DAT superficial,somas,g221,pre,4151.2421875,-1.486195049794827
175,m442,DAT,superficial,DAT superficial,somas,g222,pre,5819.0322265625,-1.6091855524045722
175,m442,DAT,superficial,DAT superficial,somas,g223,pre,3385.876953125,-1.0806455599285243
175,m442,DAT,superficial,DAT superficial,somas,g224,pre,8054.5068359375,-2.926933698087568
175,m442,DAT,superficial,DAT superficial,somas,g225,pre,6479.83251953125,-3.683665115455525
175,m442,DAT,superficial,DAT superficial,somas,g226,pre,3966.52294921875,-1.2363844996881155
175,m442,DAT,superficial,DAT superficial,somas,g227,pre,4217.7138671875,-1.3366981216782767
175,m442,DAT,superficial,DAT superficial,somas,g228,pre,2213.42138671875,-1.0517174316181945
175,m442,DAT,superficial,DAT superficial,somas,g229,pre,6407.30859375,-0.39685071276512746
175,m442,DAT,superficial,DAT superficial,somas,g230,pre,5164.0478515625,-1.5499373666993206
175,m442,DAT,superficial,DAT superficial,somas,g231,pre,8520.318359375,-2.676269795836563
175,m442,DAT,superficial,DAT superficial,somas,g232,pre,6702.8076171875,-2.084285324672191
175,m442,DAT,superficial,DAT superficial,somas,g233,pre,5346.5615234375,-2.0401122047903257
175,m442,DAT,superficial,DAT superficial,somas,g234,pre,5935.0361328125,-1.3926240885719576
175,m442,DAT,superficial,DAT superficial,somas,g235,pre,2658.09423828125,-1.069259034745951
175,m442,DAT,superficial,DAT superficial,somas,g236,pre,3654.80322265625,-1.7407092607864108
175,m442,DAT,superficial,DAT superficial,processes,g2,post,1133.9862060546875,-2.0461042548732307
175,m442,DAT,superficial,DAT superficial,processes,g3,post,697.00390625,-1.4315031954990627
175,m442,DAT,superficial,DAT superficial,processes,g4,post,1064.326416015625,-1.463518589905079
175,m442,DAT,superficial,DAT superficial,processes,g5,post,420.2416076660156,-1.901005362813168
175,m442,DAT,superficial,DAT superficial,processes,g7,post,2138.6669921875,0.6481469127794784
175,m442,DAT,superficial,DAT superficial,processes,g8,post,935.3119506835938,-1.542513850265641
175,m442,DAT,superficial,DAT superficial,processes,g9,post,691.8468627929688,-1.8531725164460728
175,m442,DAT,superficial,DAT superficial,processes,g10,post,773.6875610351562,-1.4715710281846712
175,m442,DAT,superficial,DAT superficial,processes,g11,post,1176.0196533203125,-1.5226999200632485
175,m442,DAT,superficial,DAT superficial,processes,g12,post,1535.04638671875,-1.6988236431441879
175,m442,DAT,superficial,DAT superficial,processes,g13,post,1543.0611572265625,-0.7730757484132965
175,m442,DAT,superficial,DAT superficial,processes,g15,post,3714.974853515625,-1.4324913899402667
175,m442,DAT,superficial,DAT superficial,processes,g18,post,787.2257080078125,-1.5334645156402518
175,m442,DAT,superficial,DAT superficial,processes,g19,post,991.7373657226562,-1.8512745658994294
