group_id,mouse,line,state,pair,n_a,n_b,integrated_crossnobis,spatiotemporal_crossnobis,integrated_cosine,seconds_accumulated,cumulative_crossnobis
206,m462,TH,post,17-18,6,6,-0.18274218750439,-0.14606825293906517,0.008487522602081299,3,-0.2851320988803488
206,m462,TH,post,17-18,6,6,-0.18274218750439,-0.14606825293906517,0.008487522602081299,4,-0.22111775428482863
206,m462,TH,post,31-32,7,8,-0.11960217841325628,-0.08562836635379785,0.005308032035827637,1,-0.10496705470659598
206,m462,TH,post,31-32,7,8,-0.11960217841325628,-0.08562836635379785,0.005308032035827637,2,-0.15721556499409622
206,m462,TH,post,31-32,7,8,-0.11960217841325628,-0.08562836635379785,0.005308032035827637,3,-0.20952793591360644
206,m462,TH,post,31-32,7,8,-0.11960217841325628,-0.08562836635379785,0.005308032035827637,4,-0.11289539193968011
206,m462,TH,post,39-40,6,3,0.4854762108972373,0.5320081464382705,0.023895680904388428,1,0.03971237661122265
206,m462,TH,post,39-40,6,3,0.4854762108972373,0.5320081464382705,0.023895680904388428,2,-0.0180723833355558
206,m462,TH,post,39-40,6,3,0.4854762108972373,0.5320081464382705,0.023895680904388428,3,0.19841099419573116
206,m462,TH,post,39-40,6,3,0.4854762108972373,0.5320081464382705,0.023895680904388428,4,0.4862005864893923
187,m472,DAT,pre,17-18,5,8,-0.1049787965192526,-0.053899251890707225,0.01559901237487793,1,-0.033361165298762735
187,m472,DAT,pre,17-18,5,8,-0.1049787965192526,-0.053899251890707225,0.01559901237487793,2,-0.06501365122089955
187,m472,DAT,pre,17-18,5,8,-0.1049787965192526,-0.053899251890707225,0.01559901237487793,3,-0.06015755531813106
187,m472,DAT,pre,17-18,5,8,-0.1049787965192526,-0.053899251890707225,0.01559901237487793,4,-0.07812830148403968
