group_id,mouse,line,depth_class,cohort,compartment,unit_id,n_awake_trials,median_pupil_coverage,f0_vs_pupil_rho,f0_vs_speed_rho,f0_vs_respiration_rho
206,m462,TH,na,TH,units,r30,112,0.0070921985815602835,,0.05371209265668419,0.10363789735603218
206,m462,TH,na,TH,units,r31,112,0.0070921985815602835,,0.06503613164753604,0.1254887723971804
206,m462,TH,na,TH,units,r32,112,0.0070921985815602835,,0.02899536458701475,0.10291181276709646
206,m462,TH,na,TH,units,r33,112,0.0070921985815602835,,-0.008351692901725076,-0.012877323739066023
206,m462,TH,na,TH,units,r34,112,0.0070921985815602835,,-0.028746955259681385,0.052705198985099413
206,m462,TH,na,TH,units,r35,112,0.0070921985815602835,,0.05282981125270708,0.14820667785923416
206,m462,TH,na,TH,units,r36,112,0.0070921985815602835,,-0.00039402858818395227,0.07811815959784994
206,m462,TH,na,TH,units,r37,112,0.0070921985815602835,,-0.027594849931187007,0.1188045230931544
206,m462,TH,na,TH,units,r38,112,0.0070921985815602835,,0.04140298219537246,0.09846134134550215
206,m462,TH,na,TH,units,r39,112,0.0070921985815602835,,-0.07925114125821581,0.053747343924513045
206,m462,TH,na,TH,units,r40,112,0.0070921985815602835,,0.03750552550790076,0.1303620813146843
206,m462,TH,na,TH,units,r41,112,0.0070921985815602835,,0.15674628554735093,0.2770354393655189
206,m462,TH,na,TH,units,r42,112,0.0070921985815602835,,0.1304705748026928,0.15559565632310954
206,m462,TH,na,TH,units,r43,112,0.0070921985815602835,,0.07948241890780203,0.23947978177427262
206,m462,TH,na,TH,units,r44,112,0.0070921985815602835,,0.06854384266626057,0.15555294546493686
206,m462,TH,na,TH,units,r45,112,0.0070921985815602835,,-0.03635770309884316,0.06786328255058707
206,m462,TH,na,TH,units,r46,112,0.0070921985815602835,,0.053639283026258894,0.14061695836194713
206,m462,TH,na,TH,units,r47,112,0.0070921985815602835,,0.06445793752357046,0.1969824778924461
206,m462,TH,na,TH,units,r48,112,0.0070921985815602835,,-0.007940532635793994,0.058330219006442675
206,m462,TH,na,TH,units,r49,112,0.0070921985815602835,,0.03668748789547538,0.12587744120655184
206,m462,TH,na,TH,units,r50,112,0.0070921985815602835,,0.0420882493052576,0.1781640737815589
206,m462,TH,na,TH,units,r51,112,0.0070921985815602835,,-0.13056051611086522,-0.06191793109294863
206,m462,TH,na,TH,units,r52,112,0.0070921985815602835,,0.13280904881517583,0.1762847960219605
